"",".groups","time","HR1","HR2","Resp1","Resp2","rowname","filename","study","group","trial","condition"
"2415","39",38499.5,-0.253550723730321,-0.0837903593314562,0.548888959255176,0.0774528075487109,38001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2416","40",39499.5,-0.679915653889981,-1.4726464877105,-0.445475191619494,0.834164744096253,39001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2417","41",40499.5,-0.276555191573046,-1.67014476148153,-1.05885132121916,0.987349184114415,40001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2418","42",41499.5,-0.887110287117392,-2.3426787744126,-0.057064363077438,0.19396619084929,41001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2419","43",42499.5,-0.195774688781907,-2.49206848111789,0.759816156096978,1.33250982524216,42001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2420","44",43499.5,-0.128593704700191,-1.06012340921243,0.456675625695666,0.715270417350067,43001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2421","45",44499.5,-0.535166275331891,-0.719554111355959,-0.532414470353974,0.160442455929154,44001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2422","46",45499.5,-1.18428415467606,-0.316184699519491,0.24510559770826,1.28346565635362,45001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2423","47",46499.5,-0.726320409073171,0.352014607741316,0.820259740265365,0.272480430757244,46001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2424","48",47499.5,-0.576192288033869,0.280732275956357,-0.290740766602507,-0.0790187507514245,47001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2425","49",48499.5,-0.865839788419153,-0.0766898448657688,-0.453428887345782,1.48600314332103,48001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2426","50",49499.5,-0.964248668510809,-0.278140115616764,1.01257645326461,0.264569070644338,49001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2427","51",50499.5,-1.00020039541035,-0.951529625310843,-0.743252774699707,-0.410156080814066,50001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2428","52",51499.5,-1.04302716857014,-1.20876442756525,-0.497785034095374,1.36187521988213,51001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2429","53",52499.5,-0.738487387882095,-0.629153531629923,1.04112017926074,0.442989760904932,52001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2430","54",53499.5,-0.422941802173183,-0.563374478176125,-0.865521217125513,-0.529258894991615,53001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2431","55",54499.5,-0.282926885729202,-0.304768353158886,0.646641204603341,0.876633424520912,54001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2432","56",55499.5,0.428379151011801,1.0087569900245,0.86878908726344,0.774006488547508,55001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2433","57",56499.5,0.389368236457242,1.11730110158094,-0.780743214280389,-0.698275671499798,56001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2434","58",57499.5,-0.00603098762659368,0.585273080874406,-0.619990849496725,-0.329542019375551,57001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2435","59",58499.5,0.0537624923179175,0.252579952457534,1.17743320050994,1.00237320258613,58001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2436","60",59499.5,0.345039433207644,0.233236248690832,-0.291379677747596,-0.812847635953654,59001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2437","61",60499.5,0.11620549401251,-0.639967261220684,-1.60367548016725,-1.16650844712171,60001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2438","62",61499.5,0.145435658555237,-0.674646107641308,0.663587087877706,0.935287393681899,61001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2439","63",62499.5,0.656410561833588,-0.409270273966456,-0.593425001113678,-0.627560016395054,62001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2440","64",63499.5,0.0992560835025369,-0.259809018494593,-1.73181254508669,-1.14029427350889,63001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2441","65",64499.5,-0.417983333352923,0.240835831531564,0.113945272766277,0.906362974105169,64001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2442","66",65499.5,-0.0921325004215076,0.881789843182595,-0.168316424630632,-0.651235018117029,65001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2443","67",66499.5,-0.0608103080317547,0.627012177706622,-1.17540145677657,-1.7218844848798,66001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2444","68",67499.5,0.337827543756887,0.30460082438174,0.999290636788063,0.598799735248768,67001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2445","69",68499.5,0.911019728824144,0.819114296119954,-0.0482603795990235,0.0534261536591887,68001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2446","70",69499.5,0.300415396394569,0.495329847041224,-1.24054117709233,-1.20837306823621,69001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2447","71",70499.5,-0.23451921254322,-0.344666027238739,0.00726075568314752,0.612364722697814,70001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2448","72",71499.5,-0.0108249423546446,-0.404958960338972,0.752272308414532,0.638480104619192,71001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2449","73",72499.5,-0.0852629692556514,-0.723206587240336,-0.161125009953276,-0.759958515365304,72001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2450","74",73499.5,-0.401431479008714,-1.10809605649898,-0.881516536979151,0.118499304870992,73001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2451","75",74499.5,-0.40856275420744,-0.148809199991179,0.976681414742408,1.15574340478074,74001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2452","76",75499.5,-0.0743436690769949,0.431872954275436,0.0959822398951482,-0.114936170395715,75001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2453","77",76499.5,-0.0743436690769949,0.299037607515505,-1.05263421997813,-0.265963893101313,76001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2454","78",77499.5,0.0974842362204152,0.603212690141067,0.911830683128768,1.38032928807406,77001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2455","79",78499.5,0.574185996114947,1.12310553101556,0.190798835519418,-0.0555616760153301,78001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2456","80",79499.5,0.402602374296251,0.732230472675504,-0.984215519556298,-0.0350453757556935,79001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2457","81",80499.5,0.55966036398088,0.573452435368351,1.10214013074578,0.883631141515505,80001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2458","82",81499.5,1.01393617769988,0.310450465087332,0.481839998039462,-1.01607143042329,81001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2459","83",82499.5,0.743371936515011,0.0475660269528538,-0.493739255886098,-0.157839765688763,82001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2460","84",83499.5,0.681358384659694,0.639091336741809,1.39754235990602,0.609436565722386,83001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2461","85",84499.5,1.25482226439821,0.89913804555811,0.588817037208452,-1.60045611261988,84001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2462","86",85499.5,1.39439961090649,0.963067097270747,-0.679472736659901,-0.943104042825341,85001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2463","87",86499.5,1.31616346757625,1.60443315775377,1.25678523749885,0.187134425718197,86001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2464","88",87499.5,2.04835432190403,2.20590497575247,0.659435621364911,-1.21317260136869,87001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2465","89",88499.5,1.64958734650122,2.20930562971898,-0.779024918024745,-0.450015513119055,88001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2466","90",89499.5,0.782942175514596,2.54014152144747,0.628619557692054,-0.529602640510029,89001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2467","91",90499.5,0.95354319526101,1.89012395111385,1.38395120915716,-1.57763044136195,90001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2468","92",91499.5,1.06594755437076,0.796107764489054,0.110471359501024,0.433727904067283,91001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2469","93",92499.5,1.18431488047119,-0.489392081246582,-1.06928545722129,-1.39690133858411,92001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2470","94",93499.5,1.45021917198743,-1.29727911678032,0.259412498463736,-1.40841193137946,93001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2471","95",94499.5,2.27582877859796,-0.778152922941498,0.475710556035917,0.701478613361003,94001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2472","96",95499.5,2.55341943778269,0.623725652887763,-0.0603117091219227,-1.00728069347613,95001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2473","97",96499.5,2.45247685292313,1.21412193915419,-0.364131911822242,-0.960108217323077,96001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2474","98",97499.5,2.31641454595675,1.93920780622285,0.733630298175824,0.606774754362119,97001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2475","99",98499.5,2.4398170124237,2.19757697956948,1.05223516209387,0.439958820453999,98001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2476","100",99025,2.41094561063812,2.48990931149451,0.263047438625368,-0.731050219770903,99001,"Study4_G4_T2_MovementCoop.csv","Study4","G4","T2","MovementCoop"
"2477","1",499.5,0.731717657295392,0.393528236919906,-0.849393659492845,-1.0262167747012,1,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2478","2",1499.5,0.14701773399089,-0.229646847489994,1.0838568140754,0.351310222009249,1001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2479","3",2499.5,0.453073510818534,-0.80102011156471,0.296711302171413,0.985328950954616,2001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2480","4",3499.5,2.67914041187513,-1.15403315781572,-1.52269086666454,0.612812259250342,3001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2481","5",4499.5,2.67914041187513,-1.83652402043358,-1.09920511025483,-0.343893156191898,4001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2482","6",5499.5,0.230705574687279,-1.26613147995164,0.441957758006687,0.897722759838159,5001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2483","7",6499.5,-0.44565974734755,0.215099114508391,0.261326612170145,-0.0448322012586105,6001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2484","8",7499.5,-0.145026393935911,-0.0255276713409716,-0.164857291565033,-0.516112154381487,7001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2485","9",8499.5,-0.202455752461877,-0.201549346468141,-0.168186678392175,-1.85767195066699,8001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2486","10",9499.5,-0.0213237261779563,-0.232408955121642,0.522523240845602,-0.849484600952481,9001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2487","11",10499.5,0.620747981395748,0.707185163034408,-0.17776143557111,-1.20247823617207,10001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2488","12",11499.5,0.793621825090121,0.752388337452545,-1.83039214244027,-2.14421604737946,11001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2489","13",12499.5,1.36528288648641,0.117150663091196,-1.91149791049911,-1.67239100199403,12001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2490","14",13499.5,0.56061860234763,-0.120600788978355,0.342506723262699,0.585355188426548,13001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2491","15",14499.5,2.08900773615847,-0.562433654801422,0.19718450903734,0.0319642272574176,14001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2492","16",15499.5,2.12992733524514,-1.94031264198466,-1.50810958439495,-0.732784040455047,15001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2493","17",16499.5,1.72382548076227,-2.43564993917161,-2.08497166748059,-1.83141792099425,16001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2494","18",17499.5,1.5220379265812,-2.23638310876843,-0.872749158759122,-1.1127733431354,17001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2495","19",18499.5,0.805265485092831,-0.953962594702578,0.528979581897116,0.102584443407015,18001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2496","20",19499.5,1.63434333478782,-0.451728858651831,0.124934444268234,0.43166281173886,19001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2497","21",20499.5,0.532925862887673,0.148446614597082,-0.23299178226425,-0.285748362206321,20001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2498","22",21499.5,-0.270633806994831,-0.127639426862724,-1.29353226330281,-0.255515418859745,21001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2499","23",22499.5,-0.354932108555443,0.323235070803766,-0.292389547511317,0.16299971367703,22001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2500","24",23499.5,-0.271144058167715,0.488152892578181,0.631358688758471,0.447842153550672,23001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2501","25",24499.5,1.01118918484276,0.823976113887751,0.99123273658853,0.701545475668423,24001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2502","26",25499.5,0.947917019155159,0.0925926541877915,0.932500157930164,0.23927786227329,25001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2503","27",26499.5,0.619741285526973,-0.55998896696088,0.39236546574226,-0.493428767727027,26001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2504","28",27499.5,0.437329439818047,-0.658815902726548,0.290012438117636,-0.55602727502434,27001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2505","29",28499.5,0.194481751484183,0.0312600945123646,-0.0925659854931107,0.514090475760591,28001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2506","30",29499.5,-0.225824344145193,0.0704496074461403,-0.357351646093966,-0.0718612225613339,29001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2507","31",30499.5,-0.174440264417415,-0.220439130283146,0.145957086670995,-0.998962785359506,30001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2508","32",31499.5,0.0310592214991444,-0.689920315875056,0.879736445708724,-0.852263101461368,31001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2509","33",32499.5,0.469511633127555,-0.598779797707186,1.16969832154045,0.444880062396986,32001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2510","34",33499.5,0.104900239970692,-0.99682262875645,0.646721979796204,-0.477710937427224,33001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2511","35",34499.5,-0.864981323186229,-1.56012053883655,0.38539886169009,-1.67999157463638,34001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2512","36",35499.5,-1.85881820874092,-1.41495061876123,0.370344059220376,-0.156230959967677,35001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2513","37",36499.5,-1.60156832915819,-0.335643002527081,-1.36192333166517,0.578920776477662,36001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2514","38",37499.5,-0.511513200398572,-0.390873395103679,-1.12990723134674,0.285637915922935,37001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2515","39",38499.5,-0.173079459626191,-0.41799542183127,-1.09623869519854,-0.360884253598776,38001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2516","40",39499.5,-0.0579925705276478,0.0655911171725857,-0.58527595704116,0.329941501711786,39001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2517","41",40499.5,-0.00570873411842471,0.755634845467928,-1.47992984297351,0.329851541608731,40001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2518","42",41499.5,-0.236433027551104,0.545381843660051,0.145770921135545,0.509049556133079,41001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2519","43",42499.5,0.364450147543428,0.653140745691675,0.930729287786181,0.476475213437613,42001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2520","44",43499.5,0.0221588407566031,-0.508041278144062,1.26274680403607,0.394404308414937,43001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2521","45",44499.5,-0.555934845234104,-1.42612102426684,0.217782142605546,0.42016411201528,44001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2522","46",45499.5,-1.25702752169439,-2.33642765798187,0.0286374755274835,-0.325192676794264,45001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2523","47",46499.5,-1.48394770054407,-2.24579904814963,-0.79368328939561,-1.63540850219939,46001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2524","48",47499.5,-0.76942300446698,-1.69945816272575,-1.7873878131774,-1.42166303177745,47001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2525","49",48499.5,0.565627259754962,-0.436423714991711,1.2483576289479,-0.353692040091777,48001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2526","50",49499.5,1.13193827420629,0.528014397106126,-0.319109304545257,-1.98641552575198,49001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2527","51",50499.5,0.937183143524677,0.254529932404829,-0.942317838407239,-0.775427476007165,50001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2528","52",51499.5,0.264621163753778,0.103363889199094,-1.72267560790618,0.439858530943062,51001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2529","53",52499.5,-1.19812565135858,0.288588724002619,-1.419839127227,0.0905679419011517,52001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2530","54",53499.5,-1.95959248268977,-0.445424044215049,-0.661265593548331,-1.13377150319144,53001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2531","55",54499.5,-1.57527750794282,-0.625610122137162,0.526696456127304,0.62395487815435,54001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2532","56",55499.5,-0.223950874197587,0.472593890400426,0.14263774750533,0.917533019622194,55001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2533","57",56499.5,0.270861504083487,0.752666997888349,0.125518929537443,0.702661579427882,56001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2534","58",57499.5,-0.360158361767245,0.736800301364021,-0.936666294509933,0.246172433033165,57001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2535","59",58499.5,-1.10493313537813,0.97268210793365,-1.28692889066659,-0.521583022248185,58001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2536","60",59499.5,-1.3322172670768,1.04759968939243,0.0436933286541064,-0.00600752716760517,59001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2537","61",60499.5,-0.203559216671362,1.49702076210042,1.06350263099723,0.613738489931898,60001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2538","62",61499.5,0.212399532192086,1.03112661750535,-0.873110391511637,0.117857592756512,61001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2539","63",62499.5,0.504065613382425,-0.252805348648306,-0.431049334936242,-1.07697554375424,62001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2540","64",63499.5,0.339134201976694,-1.43785847608859,-0.646767530551861,-1.62098661595627,63001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2541","65",64499.5,-0.168064796348562,-1.65588251500014,0.229043946829534,-0.26306269025839,64001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2542","66",65499.5,0.214037401742605,-0.960499029349729,0.355343311237165,0.116902290633159,65001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2543","67",66499.5,0.238693677094831,-0.714160050450386,-1.36138634333417,-1.14481660716356,66001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2544","68",67499.5,-0.423594295387563,-0.31247355515714,-1.94296988534561,0.388762518690294,67001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2545","69",68499.5,-0.545163065037732,0.573616925133634,-0.0104721531085005,-0.578726241512233,68001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2546","70",69499.5,0.152275099096014,0.570139997328862,-0.441404917384733,-1.27546528653667,69001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2547","71",70499.5,0.265107583716539,0.526976439882662,-0.821491702096993,0.483504151705561,70001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2548","72",71499.5,0.308969904636813,0.46171083312312,0.12402052371366,0.356361521974311,71001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2549","73",72499.5,0.0184185241752375,-0.155261520485116,0.798024508995843,0.925509500250354,72001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2550","74",73499.5,1.13070959573119,-0.528467783925764,-0.717036195270104,0.448299137692827,73001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2551","75",74499.5,1.24750482769637,-0.849288917006823,-0.498156603205915,0.265307484728272,74001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2552","76",75499.5,1.21957524698141,-0.297158136707295,1.02233483793517,1.32671414375914,75001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2553","77",76499.5,0.539644851301153,0.68781565844287,1.03728817955405,1.21138360546976,76001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2554","78",77499.5,-0.69004174421866,0.653876318905434,1.3742685401355,0.905213099429296,77001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2555","79",78499.5,-1.6606078235154,0.422605186888847,1.38049463032918,0.471448292455616,78001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2556","80",79499.5,-1.87469130419569,0.241571896602037,1.28745446855323,-0.352457422864529,79001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2557","81",80499.5,-1.33937721617799,0.488633691698983,1.71483292088813,1.03705902233453,80001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2558","82",81499.5,-0.219751113681022,0.578919001477676,0.812691136005404,0.440382547439053,81001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2559","83",82499.5,-0.142939445182617,-0.124832679847595,0.48439865740634,-0.484804219064792,82001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2560","84",83499.5,-0.36746230099702,-0.535687563301077,-0.0844794717495771,-1.20366851071367,83001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2561","85",84499.5,-0.461076226275707,-0.415373987261331,-0.425700030009823,0.392025522315398,84001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2562","86",85499.5,-0.305618223912318,0.188700270208533,-0.454731298664899,-0.343303924060809,85001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2563","87",86499.5,-3.01183757090707,-0.0627880467250076,0.0705262728361124,-0.373234801429077,86001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2564","88",87499.5,0.179444463512732,0.303512398291326,1.03698277653592,0.62713307291643,87001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2565","89",88499.5,0.34456278238735,0.13215779715704,0.338112936450898,-0.43925008401163,88001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2566","90",89499.5,-0.16741498822283,-0.153124323529965,-0.454412671861531,-0.895999943637035,89001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2567","91",90499.5,-0.367761614483298,-0.169886717218824,1.23453591124109,-1.51796213165311,90001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2568","92",91499.5,-0.0796793037488086,0.11322671072195,0.64863593854236,0.0162480533284919,91001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2569","93",92499.5,-0.162402413601205,0.678052716014596,0.483525398481805,0.270685641999769,92001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2570","94",93499.5,-0.207528280591889,0.207141829038084,-0.584050208761837,0.605202055775239,93001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2571","95",94499.5,0.729232120327908,0.127919965221264,-0.911120078975791,0.623182257204289,94001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2572","96",95499.5,1.23032419725956,-0.249582930436954,-0.0507532460834968,-0.463696988778045,95001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2573","97",96499.5,1.28351000614181,-0.564833520143418,-0.817786011025121,-1.49798502583568,96001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2574","98",97499.5,0.870802622671966,-0.634238219126778,0.281235026882415,0.851100746329607,97001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2575","99",98499.5,0.921377484415453,0.259039893672445,0.125136103973966,1.12579278931682,98001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
"2576","100",99499.5,0.256949020937198,0.338405075546347,-0.646422800358731,0.464040434539951,99001,"Study4_G4_T3_Synchronous.csv","Study4","G4","T3","Synchronous"
